book_id,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,choice_11,choice_12,choice_13,choice_14,choice_15,choice_16,choice_17,choice_18,choice_19,choice_20
4858,8638,9390,4413,3878,7496,6062,3824,3724,6969,6816,5617,8057,5042,2824,9026,1751,2430,5412,2480,4595
4859,3684,6758,7092,7021,4078,6186,6669,6256,9965,4800,865,3817,9211,9058,1900,305,1208,818,705,1123
4860,4263,4379,4771,5975,3668,2400,8171,7722,5004,5750,8397,7625,8715,7741,7825,5715,8990,6192,7675,8617
4861,4643,1025,4715,4663,2963,8312,5285,4894,4090,4262,9076,3972,504,4518,4702,5968,6545,3689,8120,5086
4862,8455,786,278,8619,4260,8374,4646,2095,4531,4405,85,3398,9698,7485,4766,9664,8948,8857,50,5244
4863,8950,9930,5666,4682,2559,3552,6126,4749,9627,2029,8223,9748,8283,8737,7735,4230,6165,5054,4628,4551
4864,3239,7237,2904,5605,4703,5975,1816,5838,9397,1730,8705,4674,1424,5185,215,4700,4627,6686,6349,5563
4865,9689,3523,8361,8923,8360,8558,6954,4996,5437,5404,6615,1552,8127,9302,3387,3763,8523,7563,2124,1202
4866,9320,3377,2027,8792,7499,9460,4441,9732,8975,4421,6928,4104,7169,5792,4640,7756,2770,8782,5043,2286
4867,4425,5410,5370,6143,3990,3832,3874,3608,7250,3510,2911,7600,2549,5684,6080,2550,5609,2605,2341,2303
4868,9076,6457,4154,7590,6945,8120,5968,1338,6545,3488,3972,3689,2963,4990,7453,3931,5571,1929,4090,3572
4869,4206,3662,5718,6656,9818,3658,5878,3575,7689,9120,6841,4245,4053,2541,5898,4812,8665,6262,3539,5864
4870,3212,8207,2499,1771,8226,8357,8564,5907,5931,3088,5915,3346,7055,1073,9819,4503,6909,9707,6430,9472
4871,5277,1751,4619,7968,4680,5748,7704,4121,4084,5158,6761,5522,5411,4065,4308,4754,8860,2159,5006,2091
4872,3428,4316,3027,2274,2025,1503,1645,3133,4031,4139,8801,9630,1299,4392,2172,8735,5146,9579,1704,4137
4873,8362,4239,6892,5462,8936,3481,1187,7979,7537,1539,6491,4274,8187,5709,4628,1920,6207,4969,1281,3867
4874,7660,6411,5993,8243,5398,8982,8074,9213,1077,4228,4494,3942,6171,8915,8117,7446,9775,7014,2110,4881
4875,2768,2641,2774,2525,7908,1876,7094,3461,2121,2429,1838,2522,1600,2135,1617,2245,7219,8550,2016,2393
4876,3940,4802,4481,3035,6352,3653,3431,3158,6987,1016,7758,6549,5952,8254,5799,4546,6151,5117,7126,7474
4877,5303,5446,3363,3047,1348,6334,3274,5265,7611,2512,2095,798,1211,364,728,1488,9698,579,1648,8969
4878,6221,7036,3032,8426,8265,8862,3793,3852,7125,1470,4569,4817,6759,4830,8483,1556,6178,8129,1780,676
4879,4949,3074,3599,9107,9750,7131,8698,4032,5711,4545,7758,7215,9437,1345,6068,5135,4725,3976,6957,4506
4880,4330,8472,6101,6225,3930,772,4695,6896,7723,5765,3868,9104,9304,9311,6518,8375,3024,4727,3256,9649
4881,5879,6606,7014,4228,6611,5752,7027,1886,8117,2782,8650,8701,7377,3672,9626,735,8880,6411,2143,5586
4882,6504,5928,3128,4251,8539,3340,1633,9931,9896,5290,9354,5293,2604,1273,7214,5686,205,9266,5240,9503
4883,4053,6841,8665,8833,4245,7951,3398,3539,3662,6345,9230,5864,7330,3575,5351,2541,6262,5878,3658,9112
4884,9507,9227,8284,7821,7571,5619,7492,3553,6843,5062,6660,3355,2354,3161,2180,3845,2014,8614,4912,823
4885,5332,3489,7814,7469,2471,1991,9343,8920,8432,6353,1403,8940,4964,5167,4139,7986,9988,2819,8964,1816
4886,6778,8428,3151,4709,2446,4375,679,2892,3698,3740,3051,2260,3988,6039,7011,5003,8746,7344,7330,4883
4887,6564,5518,7575,4904,6131,5545,5885,9896,4749,6025,3631,9222,8721,9958,7569,6363,8229,2647,2362,8663
4888,4052,3375,2740,7410,8728,7785,6014,6182,851,6073,9405,9801,237,6761,2379,9117,1075,5507,8140,1423
4889,5576,3819,3814,3673,6811,2887,2807,2930,3330,7834,2306,1273,2614,3378,4997,1889,4305,1962,5721,1653
4890,5682,8308,4163,2492,8310,4945,2765,5643,1721,9231,7852,9134,3689,7234,8732,7078,5823,1218,8430,3890
4891,4941,4215,2239,2947,1396,8317,6598,6407,7347,8388,6845,7056,6776,5329,3938,3530,7274,6554,5232,3096
4892,3829,4490,4022,2981,2277,3223,3066,6059,2737,5692,6486,2746,2398,2184,2547,3801,2214,3622,2773,2568
4893,4723,4292,3041,4054,3785,4780,3520,3734,5208,6832,3939,3203,2572,9502,3181,3320,2308,4785,1141,5275
4894,1855,9459,4262,4702,4518,6825,2912,1865,303,6894,4861,4157,3026,4462,7291,5008,8865,5487,2329,8560
4895,6132,7241,8763,3515,3025,4159,1694,1811,1821,1627,1390,1606,2138,1267,1959,1181,1232,996,1067,1226
4896,3778,2395,8137,5503,1562,1130,6289,2331,9913,6370,7729,1568,5246,8392,2178,3576,8889,9889,6416,5131
4897,5791,6774,7435,9052,2803,9776,8569,6811,8458,7618,7447,9016,4340,8345,9597,1946,1070,8208,3902,3571
4898,7357,6425,6480,9545,5371,8236,8149,6057,7710,9171,7380,700,8731,2644,7138,7442,1466,1171,9113,7775
4899,5421,7146,1758,3446,7147,7559,3412,4473,4300,8015,6335,723,5364,8508,1676,6746,6625,3802,657,7599
4900,6460,5196,9771,8938,2617,4840,7696,3553,5459,5726,7901,5039,3312,1508,2888,4547,939,2723,7871,262
4901,5316,5721,9140,5814,7596,4293,7818,1779,2930,2887,3330,2807,1273,3408,3814,2306,1962,3673,1653,1889
4902,6333,3457,6751,8902,7499,7774,5841,2236,5244,9858,1503,2259,5163,158,7298,3700,9675,9169,9849,4068
4903,6015,2509,7004,9541,5185,7908,8144,5186,6929,5343,3043,7948,3478,6117,8649,4875,9538,9581,5833,1690
4904,4749,1313,6131,9958,2115,2647,9568,5885,4566,5545,3631,6564,7245,7569,9222,7575,4887,5919,4688,6025
4905,6439,9454,9440,5705,7841,6760,7544,8386,4682,5743,882,642,8199,9866,8146,9507,6276,9628,7677,1081
4906,2834,9280,9993,8633,2790,4367,1420,4140,2727,4004,3071,7548,4285,870,1241,4971,3543,9910,1404,3675
4907,9307,9374,7746,8333,6710,4545,9159,4612,5992,7942,6543,9095,9269,7915,3222,9108,5476,8655,7936,6499
4908,7967,1701,5495,4894,9374,6609,5238,8846,6101,9347,2139,4096,6750,9147,7113,9360,4956,6024,4601,4438
4909,6910,5588,5668,4647,6153,5934,7549,3612,7042,5417,5239,6858,2823,5176,2030,6610,4506,3957,6580,6163
4910,5375,2238,9584,5899,7442,3909,6162,7301,6741,5594,4611,6271,3153,9132,6979,2949,4693,6067,4926,5646
4911,3220,1754,3275,5227,214,159,8495,175,151,6995,9190,9093,294,163,422,8970,428,41,2101,6214
4912,3741,5129,4837,4616,5365,7676,4846,6344,3058,5799,9592,2878,4066,8945,7126,6352,5117,5408,5196,6796
4913,6528,9168,8689,6943,9827,7473,9524,5917,9190,5361,4410,5472,4919,7565,9212,2378,6925,6034,5823,8060
4914,5168,6581,4257,3393,3500,7578,6744,2654,2808,2416,7464,9133,7030,7747,6380,1880,9480,3989,7056,8317
4915,5013,3851,4209,2989,7742,7316,6851,5162,8550,3671,8624,7733,7376,3965,1826,7787,7213,4673,4025,3470
4916,4514,5159,4132,5565,5681,5497,6175,6652,3577,7054,2759,6800,9940,1977,1975,1233,1289,1476,1163,1549
4917,1963,2789,6908,8146,3925,9640,2203,882,588,785,9333,9985,7376,2223,3779,2670,5999,628,1150,222
4918,4082,2178,9326,7815,6904,7196,4752,9548,7185,9412,6412,7772,5131,9738,5635,9816,9678,4742,7367,7877
4919,9301,6142,9617,8680,4287,5691,6222,7654,9524,4410,9190,5472,9316,4913,8552,3148,9212,5917,6925,8583
4920,5095,7454,9907,6566,9267,6552,4513,9145,5220,4337,1311,328,791,1052,5656,908,2633,3293,1426,5133
4921,3463,6118,2998,3105,7101,2971,2105,7319,9712,9996,6812,3378,9953,7857,6260,7939,3496,2614,4305,9184
4922,4498,5956,6926,2609,9098,7225,8708,7248,9712,4543,5307,4651,7101,7319,1400,3474,3768,9677,4708,7278
4923,4377,5164,4048,6694,3801,3517,5891,8070,3622,7184,7643,9314,6638,2773,5557,6159,9040,8006,2568,9154
4924,6324,5525,4353,6306,5423,3569,3640,3620,3760,2323,6399,4756,3029,1755,6200,2595,2073,9628,3533,2827
4925,2718,3359,5099,2658,3547,3000,3200,3654,2469,1768,3362,6144,4565,2944,2470,3462,2936,2501,2554,2611
4926,5165,6741,6540,4278,7156,8042,9869,2949,7168,5572,3935,5677,6020,2238,4693,5594,6162,4611,3909,5899
4927,4199,4280,5846,8784,5441,9310,6961,3843,9449,4342,2557,9703,1925,7801,4124,8437,5480,5673,4990,9475
4928,4589,4552,4401,4595,4295,3621,5319,4150,1712,5844,5422,9520,5289,8590,9396,6872,2207,7821,2401,3058
4929,8500,8436,3185,4817,750,3852,2369,6462,2356,7160,9165,3749,7134,9122,5197,1556,1651,3607,2410,6489
4930,5847,5653,7076,893,3944,4179,7688,3977,2851,3864,7863,9983,6622,7516,2656,5074,5339,4415,2460,6651
4931,3820,9298,3817,9058,5747,4826,8757,7813,9961,8420,4263,8654,5010,1451,6758,7865,4951,6411,8358,7405
4932,1978,7615,9065,4527,7066,1030,5349,9931,3588,9521,1102,4391,7828,4994,4013,574,3293,4983,8105,3905
4933,5877,6369,9433,6484,5049,9577,4070,8531,3834,3974,9481,3414,1128,8667,5415,9868,7119,3765,8460,8482
4934,4814,5913,6263,2495,5959,1558,8279,9395,6765,6124,4975,6051,3991,4750,4207,4577,4351,2961,5526,4541
4935,5647,7831,9610,5002,9683,1475,2588,3438,9829,3288,7043,4235,1787,7024,5706,7472,7790,1372,1933,9929
4936,6410,6469,4151,1438,6978,1697,4453,3591,505,8854,4287,5285,8707,7977,7548,4945,448,1218,8552,1625
4937,8951,6935,1369,793,857,4844,1707,1497,1061,117,5967,3790,2695,2642,6567,278,4405,4525,1020,8262
4938,5157,3468,3284,1675,847,1567,2820,1762,2368,727,4265,2578,1317,1311,3787,57,2128,1185,7597,6287
4939,5754,8565,5009,9561,3139,3381,4653,3321,9049,9732,9123,8831,4711,6928,3482,4672,1624,4726,5840,2177
4940,7942,6543,9307,9374,8333,9495,9269,7746,6710,7915,6875,8201,4545,4907,9095,5476,9108,6110,7936,5992
4941,4891,4215,2239,2947,8317,1396,6407,5329,6598,8388,7347,7274,3096,6845,8154,6554,6776,3530,3938,6284
4942,3472,6863,3388,2314,1797,3808,4973,4319,6273,718,7826,5753,4721,1544,7092,8037,2403,8337,8297,6326
4943,7320,8912,9034,4205,7327,3483,9286,2292,6450,3670,7639,4191,3850,6586,8224,2743,8316,5494,6924,5460
4944,9911,4101,9216,4459,9622,4608,3182,1918,7238,1801,4588,8275,3137,8491,8185,9330,9103,3834,4190,4891
4945,5643,8310,8308,2492,5682,1721,4163,4453,9231,4890,5571,7182,1438,3890,7852,7165,7977,1998,3689,7548
4946,5017,4805,3926,8345,8527,3859,3902,3115,3571,4433,3189,3201,5892,4281,8164,9869,4470,4801,6513,9845
4947,2864,6526,1781,7753,6373,4575,2731,6084,3353,4201,3376,2181,4982,1287,7858,7891,728,4261,627,5056
4948,4463,3357,4040,7463,5941,6134,3537,3945,4512,4294,2842,2539,2383,4618,1534,3050,1831,3367,2791,2180
4949,3356,1115,4879,4274,7453,9788,2363,5276,9353,9422,8290,3669,2117,3726,3313,9143,5916,9260,8992,4039
4950,1192,8414,8289,3718,6943,2932,7969,6226,5574,2507,5608,9882,5079,363,5850,3737,8722,2772,2413,3723
4951,4855,9203,3897,4521,7405,7813,3959,8285,735,532,7270,5679,8420,2111,9783,3827,568,5674,6411,1623
4952,8251,5963,6346,8354,4773,6197,4593,4550,4303,3983,7846,9870,2480,8546,6452,6608,5526,8787,8484,8871
4953,2166,1415,5702,4356,9666,1926,6868,7920,6997,2474,3235,7876,7337,8064,8034,3695,2895,8737,3385,619
4954,8720,9332,7460,4267,6783,8808,9466,6111,3260,1560,4409,6771,5271,5223,2364,5856,2130,3032,6421,2529
4955,5695,7226,7118,7253,3360,8401,9975,949,3938,6165,4070,7603,4215,5203,3758,722,5160,5415,3530,1638
4956,8238,9004,6543,6559,8515,5664,8618,9442,8333,7916,8598,5394,6011,4971,2925,6046,5336,3896,6687,4162
4957,5694,2528,9728,5174,7206,4402,4430,3865,4871,8822,4615,1612,5277,4619,7312,8785,4680,8301,5748,8579
4958,4792,4723,5053,3734,8927,3181,5549,6367,2572,4054,3520,8913,7861,2308,1777,3785,2108,776,7862,462
4959,9892,9747,8256,7633,7996,6325,5171,8542,7132,7911,9676,6585,7512,8694,7574,8008,7976,6763,6762,7150
4960,5865,7440,5460,8899,6825,1444,5435,7592,1960,2344,7777,2729,7536,1318,4894,1855,8688,4796,8616,4421
4961,9504,7197,8887,4200,5217,862,8029,3341,2606,9992,2116,4378,5495,6929,1546,8046,7670,4621,4063,3532
4962,5828,3411,2418,1240,3415,8971,3807,2211,5184,431,922,671,1732,5011,5992,7735,9611,832,2231,9307
4963,9720,3719,3701,5045,9785,6604,8878,5628,7752,1239,3370,7407,4502,4606,7843,8778,5568,8115,9092,8617
4964,6816,4683,6828,5347,3524,4686,4074,4692,1381,9385,6769,9077,6353,4885,9546,6448,2866,7634,4828,7337
4965,7840,90,5260,3910,9080,5627,9647,8111,7246,7155,4815,9409,2370,9860,9564,1186,9079,7979,1707,3833
4966,3947,1293,2733,6749,2200,1626,2427,151,8104,2756,2909,7539,3624,2391,6959,214,175,9077,2531,2891
4967,8913,9956,3253,5549,9690,8242,7189,5606,7862,9238,9821,5268,7019,4292,2572,8927,9055,4893,8374,4410
4968,9212,4774,2716,5211,2023,8677,878,2910,5924,8380,6483,8009,9685,8238,4555,5823,7974,3969,6884,7098
4969,8479,822,6614,9264,2349,3338,8255,6892,4004,7462,5125,8198,9743,8628,4205,3481,9630,3472,6798,1309
4970,3805,5895,5641,6767,7310,1024,6149,8412,6866,8809,8947,2018,2071,9510,6569,9390,7978,8876,3257,7875
4971,9004,5336,2790,5180,6543,8238,8618,9442,6011,8333,7916,8515,5138,9629,6559,5664,5809,5394,9418,8613
4972,8350,5187,8439,8704,948,8736,8435,5182,5996,9144,6727,8348,1242,6095,7575,2316,9748,7923,5368,4544
4973,6447,6045,5146,4605,7649,1121,3388,5084,9232,6438,2869,7668,8127,4942,8858,7963,7769,7008,9197,1509
4974,8760,8504,6119,4244,4537,1580,2380,7055,6018,9707,6535,8819,934,2763,9784,4999,5569,4104,4348,8908
4975,7174,9886,6655,5913,7363,6643,5535,1558,3848,6247,3665,6466,4934,9432,1652,3233,2428,7526,7588,2319
4976,2309,611,5661,9424,8034,5229,8893,6598,8413,1591,7490,6673,3795,9463,4310,5747,4017,466,2470,5469
4977,2270,2054,1718,120,4227,1162,9300,5517,5097,2704,5914,2046,6777,1899,7013,6163,3473,9722,2793,7201
4978,9737,1042,4779,1659,9119,9664,4175,2677,1722,5100,5055,1727,7258,1342,755,8291,1223,7407,8904,6220
4979,3883,4031,3036,2923,2691,2034,1153,5412,3254,4216,2423,9938,743,9546,6816,8174,2165,8872,1653,8592
4980,4264,7114,3272,5002,1475,8466,4475,7242,3438,2292,7294,4676,1933,9570,8215,4591,5990,6198,2033,1750
4981,2794,6575,6089,3061,6065,7117,2781,5968,9778,3331,4721,6524,8312,3951,1106,8738,5088,362,7151,1721
4982,6297,5056,2127,3596,4947,4258,1875,7083,7878,3922,2864,2409,1229,888,9417,1775,7730,5731,844,8648
4983,3400,2982,3523,5908,9931,4605,6877,6154,4704,9323,3379,7135,8923,5678,6045,9065,7828,5425,4996,5378
4984,2966,8712,2070,1376,1166,1428,1194,1043,8341,5725,392,4668,5752,1952,7144,7014,7989,5405,7027,6786
4985,4396,3860,1869,6296,5883,4194,1480,7505,2783,3497,7893,3536,7981,2959,3663,2608,3244,4712,1863,6477
4986,4813,5642,3098,5966,3162,3713,5314,9057,3455,2773,5680,6237,3223,2568,2981,3823,2354,1763,1858,5501
4987,3041,4054,6572,3368,4780,9502,5208,6824,3734,3520,4225,3181,4706,6832,3310,3320,3785,4723,4893,3939
4988,7896,2003,8311,9421,3130,8698,3962,4123,940,8854,267,1699,5050,2772,8384,979,6793,318,926,3173
4989,4820,2701,8269,9363,5290,3477,6665,7260,2347,7214,2604,1533,1993,3340,4251,4192,1217,8096,4579,5928
4990,7483,9318,9339,9316,9824,7590,2940,9076,6945,8120,5909,3689,3972,9421,4287,5968,4868,6903,6545,5571
4991,7636,6819,2749,1822,1409,1793,1085,6306,6718,1125,2171,6533,5525,4045,6201,3583,8793,9955,5918,4557
4992,2028,6661,9021,4317,122,2192,8879,7115,2302,9508,3255,4644,9674,4579,8866,9938,9348,7423,4216,8754
4993,5357,5147,6536,6601,5957,7824,2285,2453,6135,9434,9963,5599,5015,9074,1812,1593,2269,2219,3096,5227
4994,1978,8818,5349,3588,5376,9931,1265,3718,1441,7615,6257,9065,7086,4932,9217,8114,2288,4660,4704,7828
4995,9211,4329,7553,5769,2819,6555,9739,9022,4651,4383,7207,4681,4786,8177,6196,6236,8112,9257,929,5977
4996,3585,8289,5754,3523,8565,7734,1094,4865,6928,9689,9049,4983,9732,6633,7370,6553,5378,2578,9542,4726
4997,3408,2614,7786,2126,7857,3378,1962,1653,1889,1636,4305,980,6260,4889,3105,5576,7319,2807,9996,1273
4998,8487,1359,909,4449,2420,9740,9553,1952,1027,5405,3526,370,428,294,5107,9106,9093,684,7613,7272
4999,8037,4537,8760,6018,8504,7262,2763,4244,7952,9707,6481,8609,3379,1454,8430,6788,9784,4149,9281,2052
5000,5611,6193,6203,3838,8820,3926,5248,4433,3738,9414,3571,3183,8569,3189,6459,2083,8240,4281,5902,3839
5001,7406,4689,9695,2656,4851,3854,3651,2585,2894,7531,5213,2758,3301,2851,8004,1126,9321,6408,3506,1352
5002,1475,3438,1933,5706,9445,9221,3272,8466,4980,4264,1647,4935,9610,8748,9829,7114,5647,3538,1180,9929
5003,1765,9496,3936,4177,3539,3151,5767,7330,4883,6347,9239,2892,2260,3279,3303,876,4245,9120,4180,4709
5004,5750,7722,8397,7741,4771,4263,4379,4860,3668,2400,5975,8171,8715,7466,5564,5261,6888,7162,7625,7822
5005,7341,1705,1750,8865,4191,9292,6573,5334,3610,8883,9186,8033,4693,6503,8356,8745,3661,6388,1720,5995
5006,5818,4754,6994,6942,6761,3605,3213,7968,4308,7631,3258,6267,7704,4680,4172,5522,4871,4065,5431,5158
5007,4797,3680,3876,5282,4127,5166,3108,6422,2031,2745,2150,2296,2351,7268,2074,5894,1091,8216,6878,511
5008,5995,8865,9865,9296,3674,5487,719,4744,6894,6258,6426,4157,1303,4465,3669,7998,4252,4894,1330,744
5009,3139,5754,9884,9561,9123,2177,4672,4939,2131,1041,6928,9049,4726,4104,9732,7859,3482,7438,6392,7068
5010,7830,7351,5201,8264,6589,8026,9655,5764,7509,5443,8131,1817,9789,9431,4263,2730,9961,4931,9429,660
5011,3415,6958,4962,5992,678,2231,9611,5828,6090,3222,5146,931,2280,8586,2727,2421,2100,2320,5432,6948
5012,3442,7860,3561,9036,5005,3056,9934,385,758,7917,4309,6963,9163,106,677,5648,3207,3409,3570,8947
5013,4915,4209,3851,7742,6851,2989,7316,8550,5162,1826,4948,4358,7376,2639,3470,3494,4673,3982,3705,3965
5014,6146,7570,6742,6304,5801,5797,5135,5077,8002,6715,8514,9000,9068,8030,8830,8012,3018,9885,5966,9547
5015,5599,6135,5147,6601,4993,2453,5957,5357,2285,6536,9963,1593,1812,2269,9074,4799,7788,4553,7824,1629
5016,711,3711,7663,5279,6164,3796,2454,9954,3337,4166,6263,6722,8510,9989,7626,8368,8526,1398,3626,4142
5017,4805,3859,3926,3902,4433,4946,3189,8527,3571,5892,8345,3115,3201,4281,8164,5902,4801,2083,9652,6193
5018,9484,7175,6643,2607,2212,1986,2815,1733,3300,1543,3273,1388,9802,1092,6244,2057,1037,1596,1245,1407
5019,8259,5202,8390,2782,6568,1315,8285,9017,5580,2504,7922,2678,8181,6445,2129,3055,5986,7723,4541,6817
5020,4094,1369,2985,2068,9773,853,2495,4541,7588,4214,7350,6427,2338,4256,707,857,9272,4311,8241,1020
5021,7445,7434,5896,5638,6960,6641,9950,7679,7321,4224,8918,7005,4365,6208,7203,8110,8518,8058,4241,9027
5022,5822,9654,1467,2833,4152,2847,258,6462,3433,8156,3920,5126,6856,6649,2454,8223,6776,6439,2356,1270
5023,4227,1215,8643,1667,4033,5916,8459,4311,8096,5200,831,2270,5696,3702,4069,5206,5078,112,7678,6396
5024,8692,2747,6808,4704,6389,8470,3237,7770,8523,4526,9350,9854,4582,3689,9049,8666,7478,5242,9790,9680
5025,4339,7157,2816,7091,945,2845,6127,1541,583,7321,6266,9644,1437,7452,600,9075,434,2951,8573,7776
5026,5945,3716,3921,3175,4713,5936,8444,5507,3803,6073,6807,3804,5209,3065,3374,7265,6539,7223,2862,4678
5027,900,8901,8000,6979,9624,4018,3230,9702,7291,5269,8402,4447,8272,3451,5699,8899,4286,2763,5369,1969
5028,6697,4261,8648,4258,2127,3596,1984,1836,4177,9417,1648,454,7858,728,2039,2689,863,4439,7323,2731
5029,8203,6122,8054,2812,849,6391,8745,6957,2202,8292,6402,9897,2054,9742,9009,8795,9423,7546,4669,8328
5030,5243,4548,4632,4542,4289,6823,3918,3614,3286,8465,505,6420,9219,6962,9310,9986,4715,8847,1218,4936
5031,9823,4607,6491,9726,3961,5161,1912,3885,2316,9651,2652,3722,7640,4116,5844,983,638,458,5709,9276
5032,3238,7685,6565,5320,2725,2932,5552,1087,1244,7400,5434,4457,1917,1302,8414,4814,564,8203,5708,7943
5033,7575,4529,3262,6278,3270,7649,7249,2063,9561,1598,8523,8666,1160,4939,7770,9123,4444,5785,6916,5378
5034,6747,1917,4279,3116,5338,2916,519,259,781,525,3318,4705,8844,6847,6263,6550,2294,7452,187,711
5035,7360,3631,4971,6251,2636,6147,8550,6038,4426,6851,5514,2115,6615,7917,5838,1048,3733,4002,1927,9629
5036,5199,2343,9845,8635,9119,7588,7229,1369,7498,4811,4798,4731,6425,6544,5214,7918,4129,9861,7363,4497
5037,8015,5054,2612,7484,7734,7848,9033,6024,6877,6544,5061,2133,9240,5932,5448,5335,9866,8565,9819,7795
5038,7334,4792,1777,5053,8913,9315,462,4958,524,776,8927,6367,1756,3181,2308,1495,1146,3335,5435,5549
5039,8461,7040,6068,1433,7791,3401,7467,9820,2216,5164,5916,7048,9659,3209,4900,1551,7751,2401,7851,3908
5040,946,6805,7091,2733,376,259,4596,91,5984,9367,4002,9207,655,6270,684,1366,6565,8178,105,7305
5041,4728,9494,6512,7635,9116,8215,8868,6684,9469,7208,4240,8156,3229,6212,7748,7619,5665,5861,2235,6314
5042,5340,5512,4757,5825,8008,4423,6762,7574,7150,7512,3824,7041,6923,5171,7976,7911,8542,8256,8694,7633
5043,5240,2431,5289,3647,2602,6872,1744,3380,9444,4247,5082,1882,6516,4212,5461,7109,8129,9902,9732,9720
5044,5499,6534,2430,6488,7267,724,1201,871,748,563,624,558,652,631,1588,527,7286,3611,1979,197
5045,4108,3511,5774,5198,6604,5994,8335,9127,4963,5699,7639,8687,4502,7009,3719,925,8114,4152,7842,7306
5046,9967,8247,6089,9247,5990,7043,7242,8738,8441,7327,4376,7937,1180,9683,6625,9039,8782,5647,2033,9667
5047,2487,1179,9398,8961,2241,5506,3247,4213,6709,1142,2325,9636,3246,6171,7766,6353,729,8529,9863,3080
5048,5383,5372,5194,4234,2684,4087,2278,6109,7295,7558,7308,4819,4669,1735,3452,3583,8225,8211,500,7880
5049,3974,3414,6484,4933,5877,4070,6369,3834,9433,8531,9481,9577,8667,1128,5415,9868,7119,8482,3765,8460
5050,8586,9421,9183,6682,4988,7734,2058,6903,4747,9819,3861,4469,8307,6544,6024,2853,6161,567,8421,7193
5051,9004,9442,8238,2295,5138,3152,4153,5664,5809,6559,8598,7656,5336,6687,5180,1778,1487,5154,3896,5394
5052,4062,9407,1158,6333,3772,3091,7775,3264,2411,3410,7644,6480,6951,1581,2203,882,2942,3677,3779,8245
5053,4792,4723,9315,6367,5549,3181,8927,3520,4054,8913,2308,4958,462,524,3840,3734,5208,3320,3203,3041
5054,5037,8015,7947,1055,6564,1310,2683,1792,9240,9862,7722,7874,3225,4256,9841,8842,9872,5468,5766,1256
5055,2755,9463,2536,3072,3754,2196,3529,2624,890,3978,2646,9699,5782,1914,432,789,5100,897,5470,276
5056,4649,4690,4982,6618,1875,2409,9853,6297,1632,7083,2438,2689,1635,6373,4947,3094,905,5400,6409,6514
5057,3024,3068,8470,4526,4487,7540,6746,5993,1999,4691,3387,5804,8928,4929,7351,860,3049,2025,4518,8819
5058,4392,1936,4130,8735,6322,9722,4697,9905,5095,8439,8350,5462,2089,2085,9384,6870,3550,2000,5707,8220
5059,4715,5690,412,3485,7117,7587,4558,4327,1929,9988,1025,6258,4462,2503,174,5142,474,7878,4850,3625
5060,3970,6624,4446,3862,3336,3326,3687,8660,2662,3176,6717,6239,1696,6052,6635,5193,9583,6403,4559,1958
5061,6975,9866,9628,6069,8399,6276,3533,8199,6533,3779,7889,2827,8281,9852,1854,2683,8631,5525,3925,3841
5062,9805,9358,8883,4416,2706,6035,3887,5252,6476,4884,4406,3800,832,6836,8125,1594,3153,907,6979,5426
5063,2208,4652,9713,4637,4312,3017,5096,2748,6001,2153,1981,4448,2330,5170,4741,3649,812,6343,2276,5888
5064,7488,9030,9971,7322,4086,6542,6286,3225,7160,9160,5096,6922,4450,8380,9035,7999,6641,1209,99,6099
5065,8985,9915,4636,1138,2849,5359,5408,3277,9237,4380,6826,3394,4349,6840,5365,6660,3155,6151,3280,3431
5066,4351,3991,2495,1445,7363,7943,4094,7504,9272,9069,1279,7588,707,4208,5913,7345,1765,3206,369,6860
